DIA,HORA,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles
2023-10-09 00:00:00,07:00:00,7507.9,4647,1407,3240,698,648,2212.9,7691.2,5295,47.7,0,0,17.1,0,0,0
2023-10-09 00:00:00,08:00:00,7505.9,5377.9,1432,3945.9,824,835,1293,7803.11,6212.9,63.9,0,0,19.6,0,0,0
2023-10-09 00:00:00,09:00:00,7502.9,5962,1557,4405,951,1021,519.9,7927.7,6983,80,0,0,22.1,0,0,0
2023-10-09 00:00:00,10:00:00,7500.9,6523.9,1773,4750.9,1014,1209,-232,8057.51,7732.9,96.2,0,0,24.6,0,0,0.1
2023-10-09 00:00:00,11:00:00,7497.9,7280,1942,5338,1014,1388,-1170.1,8157.9,8668,111.6,0,0,27.1,0,0,0.1
2023-10-09 00:00:00,12:00:00,12801.9,7558,2035,5523,1014,1560,3683.9,13606.1,9118,126.5,0,0,29.4,0,0,0.1
2023-10-09 00:00:00,13:00:00,13669,8048,2098,5950,1014,1636,3985,14500.2,9684,131.7,0,0,31.8,0,0,0.1
2023-10-09 00:00:00,14:00:00,14649,8282,2155,6127,1014,1661,4706,15481.8,9943,131.7,0,0,34.3,0,0,0.1
2023-10-09 00:00:00,15:00:01,15443.1,8978,2238,6740,1014,1702,4763.1,16247.3,10680,133.4,0,0,36.7,0,0,0.1
2023-10-09 00:00:00,16:00:00,16372,9364,2350,7014,1014,1886,5122,17321.6,11250,149.3,0,0,39.2,0,0,0.1
2023-10-09 00:00:00,17:00:00,17281.1,9671,2451,7220,1014,2054,5556.1,18368,11725,163.7,0,0,41.6,0,0,0.1
2023-10-09 00:00:00,18:00:00,18115.9,9934.9,2514,7420.9,1014,2219,5962,19341.41,12153.9,177.7,0,0,44.1,0,0,0.1
2023-10-09 00:00:00,19:00:00,18951.9,9961.9,2541,7420.9,1014,2406,6584,20361.71,12367.9,193.9,0,0,46.6,0,0,0.1
2023-10-09 00:00:00,20:00:00,19709.9,9985.9,2565,7420.9,1014,2594,7130,21305.31,12579.9,210.2,0,0,49.1,0,0,0.1
2023-10-09 00:00:00,21:00:00,20065.9,10012.9,2592,7420.9,1014,2779,7274,21843.61,12791.9,226.2,0,0,51.6,0,0,0.1
2023-10-09 00:00:00,22:00:00,20120,10095.9,2675,7420.9,1014,3018,7006.1,22128.41,13113.9,245.9,0,0,55.8,0,0,0.1
2023-10-09 00:00:00,23:00:00,20914.9,10264.9,2844,7420.9,1014,3574,7076,23462.41,13838.9,245.9,0,0,89,0,22.4,0.1
2023-10-09 00:00:00,23:59:00,21858.9,10507.9,3087,7420.9,1014,3927.3,7423.7,24735.41,14435.2,245.9,0,0,116.1,1.83,28.8,0.1
2023-10-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-10 00:00:00,01:00:01,918.2,190,190,0,0,535.5,192.7,1434.7,725.5,0,0,0,34.6,16.45,2.5,0
2023-10-10 00:00:00,02:00:00,1585,306,306,0,0,810.7,468.3,2365.1,1116.7,0,0,0,40.6,36.97,3.5,0
2023-10-10 00:00:00,03:00:00,2260.2,373,373,0,0,1091.2,796,3314.1,1464.2,0,0,0,47.4,53.22,8.5,0
2023-10-10 00:00:00,04:00:00,3120.2,460,460,0,0,1518.2,1142,4592.4,1978.2,0,0,0,71.5,66.32,14,0
2023-10-10 00:00:00,05:00:00,3819.2,551,551,0,0,1913.7,1354.5,5677.8,2464.7,0,7.2,0,80.2,88.77,15.2,0
2023-10-10 00:00:00,06:00:00,5050.2,702,702,0,0,2331.5,2016.7,7311.5,3033.5,0,11.7,0,88.9,107.05,24.7,0.8
2023-10-10 00:00:00,07:00:00,6207.2,792,792,0,0,2883.3,2531.9,9011.3,3675.3,0,17.6,0,105.6,125.23,38.8,1.1
2023-10-10 00:00:00,08:00:00,7313.1,905,905,0,0,3428.9,2979.2,10651.5,4333.9,0,26.2,0,114.6,142.39,58.1,1.6
2023-10-10 00:00:00,09:00:00,8371.1,1113,1113,0,0,4174.4,3083.7,12434.2,5287.4,29,32.3,0,126.6,164.94,62.8,1.8
2023-10-10 00:00:00,10:00:00,9835,1326,1316,10,0,4927.7,3581.3,14630.1,6253.7,60.7,36.5,0,139.9,180.37,73.1,2.2
2023-10-10 00:00:00,11:00:00,10786.2,1602,1592,10,0,5639.7,3544.5,16265.7,7241.7,91.3,41.2,0,148,199.87,81.1,2.5
2023-10-10 00:00:00,12:00:00,12292.2,1913,1903,10,0,6365.4,4013.8,18466.3,8278.4,122.6,45.8,0,161.9,217.34,85.8,3.1
2023-10-10 00:00:00,13:00:00,13527.1,2315,2305,10,0,6801.2,4410.9,20096.8,9116.2,122.6,54.1,0,183,228.62,86.9,4.9
2023-10-10 00:00:00,14:00:00,15197,2672,2662,10,0,7255.5,5269.5,22185.3,9927.5,122.6,55.5,0,190.8,250.35,100.9,5.4
2023-10-10 00:00:00,15:00:00,16212.2,2692,2682,10,0,7761.2,5759,23704.2,10453.2,128.3,61.5,0,202.5,274.62,103.3,5.9
2023-10-10 00:00:00,16:00:00,17418.1,2850,2702,148,0,8456.8,6111.3,25589.9,11306.8,163.8,66.5,0,214,290.98,104,6.4
2023-10-10 00:00:00,17:00:00,18590.1,3007,2721,286,31,9202,6381.1,27491.4,12209,198.7,70.8,0,222.9,311.7,109.2,6.9
2023-10-10 00:00:00,18:00:00,19844.2,3186,2900,286,99,9921.9,6736.3,29447.5,13107.9,235,78,0,236.2,324.49,111,7.5
2023-10-10 00:00:00,19:00:00,21294.1,3781,3336,445,183,10565.5,6947.6,31481.5,14346.5,266.2,80.7,0,248.5,341.45,111.8,7.9
2023-10-10 00:00:00,20:00:00,22364.2,3931,3486,445,227,11263.8,7169.4,33234.9,15194.8,301.7,85.9,0,261.4,356.38,112.4,8.6
2023-10-10 00:00:00,21:00:00,23699.1,4630,3605,1025,324,11920.7,7148.4,35156.8,16550.7,333.5,85.9,0,274.2,374.77,114.1,9.6
2023-10-10 00:00:00,22:00:00,25496.2,5394.1,3950,1444.1,453,12634.2,7467.9,37590.99,18028.3,366.5,85.9,0,281.3,391.62,126.9,11.2
2023-10-10 00:00:00,23:00:00,27020,6478,4333,2145,545,13209.6,7332.4,39581.8,19687.6,389.4,85.9,0,292,406.96,135.3,11.4
2023-10-10 00:00:00,23:59:00,28689.2,7229,4636,2593,545,13702.7,7757.5,41669,20931.7,404.9,85.9,0,299.2,427.37,141.4,11.5
2023-10-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11 00:00:00,01:00:00,1605,767,223,544,94,481.7,356.3,2010,1248.7,14.8,0,0,20.3,10.87,2,0.2
2023-10-11 00:00:00,02:00:00,2923,1569,375,1194,110,965,389,3731.1,2534,29.9,0,0,35.9,19.7,10.7,0.3
2023-10-11 00:00:00,03:00:00,4082,2428.9,723,1705.9,235,1375.2,277.9,5214.31,3804.1,45,0,0,43.4,33.52,15.1,0.5
2023-10-11 00:00:00,04:00:00,5501.1,3123,1121,2002,361,1857.8,520.3,7046.6,4980.8,60.3,0,0,50.9,56.88,17,0.7
2023-10-11 00:00:00,05:00:00,7013,4144,1362,2782,484,2459.6,409.4,9058.2,6603.6,76.2,7,0,60.4,81.86,19.7,0.8
2023-10-11 00:00:00,06:00:00,8628.9,4887,1770,3117,609,3006.4,735.5,11146.6,7893.4,97.4,9.8,0,68,100.14,24.1,1.2
2023-10-11 00:00:00,07:00:00,10561,5784.9,2089,3695.9,735,3654.6,1121.5,13637.11,9439.5,112.5,16.8,0,75,120.76,38.8,1.6
2023-10-11 00:00:00,08:00:00,12452,6784,2409,4375,859,4352,1316,16125.6,11136,112.5,25.3,0,81.6,136.4,77.2,2.2
2023-10-11 00:00:00,09:00:00,14415.9,7355.9,2590,4765.9,984,4820.1,2239.9,18500.41,12176,112.5,35.3,0,90.1,156.41,84.2,3.5
2023-10-11 00:00:00,10:00:00,16406.9,8095,2733,5362,1109,5236.3,3075.6,20833.7,13331.3,112.5,44.9,0,97.8,177.43,85.3,5.7
2023-10-11 00:00:00,11:00:00,18005.1,8610,3068,5542,1200,5717.7,3677.4,22861.8,14327.7,120.3,52.9,0,105.1,199.27,86.1,8.1
2023-10-11 00:00:00,12:00:00,20156,9537,3540,5997,1369,6341.6,4277.4,25543.9,15878.6,144.6,57.6,0,112,218.56,91.2,10.2
2023-10-11 00:00:00,13:00:00,22290,10399,3865,6534,1557,6826.7,5064.3,28076.8,17225.7,156.2,64.1,0,119.3,238.77,91.9,12.4
2023-10-11 00:00:00,14:00:00,24277.9,11644,4251,7393,1713,7582,5051.9,30695.5,19226,179.3,67.9,0,143.7,260.1,92.6,14.6
2023-10-11 00:00:00,15:00:00,25504.1,12278,4479,7799,1853,8220.6,5005.5,32496.9,20498.6,202.1,73.3,0,153.4,276.96,100,16.3
2023-10-11 00:00:00,16:00:00,26927.9,12966,4509,8457,1994,8814.6,5147.3,34445.9,21780.6,225.9,81.6,0,165.6,290.16,100.9,17.3
2023-10-11 00:00:00,17:00:00,28200,13794,4591,9203,2024,9288.7,5117.3,36109.3,23082.7,246.6,89.9,0,182,290.27,101.8,18.3
2023-10-11 00:00:00,18:00:00,29843,14484,5026,9458,2024,9789.7,5569.3,38184.3,24273.7,266.2,99,0,201.6,290.47,102.7,19
2023-10-11 00:00:00,19:00:00,31582,15667,5258,10409,2024,10394.6,5520.4,40409.9,26061.6,289.4,102.6,0,218.4,296.56,113.2,19.3
2023-10-11 00:00:00,20:00:00,32951,16107,5317,10790,2180,11041.5,5802.5,42381.8,27148.5,324.4,106,0,237,302.55,114.4,19.8
2023-10-11 00:00:00,21:00:00,34830,17086,5666,11420,2344,11635,6109,44756.4,28721,357.2,106,0,254.8,305.3,119.8,20.4
2023-10-11 00:00:00,22:00:00,36399,18139.9,5989,12150.9,2512,12205.9,6053.2,46790.91,30345.8,389.5,106,0,268.6,311.59,124.3,20.6
2023-10-11 00:00:00,23:00:00,38041,18993,6369,12624,2662,12774.5,6273.5,48916.2,31767.5,409.1,106,0,281.6,315.35,144.7,20.7
2023-10-11 00:00:00,23:59:00,39784,20047.9,6767,13280.9,2810,13265.7,6470.4,51044.91,33313.6,424,106,0,298.4,323.17,154.1,20.9
2023-10-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-12 00:00:00,01:00:00,1300,889.1,120,769.1,147,486.2,-75.3,1697.29,1375.3,15.2,0,0,14.8,8.02,10.5,0.1
2023-10-12 00:00:00,02:00:00,2490,1297,145,1152,147,908.5,284.5,3268.8,2205.5,30.8,0,0,29.4,16.55,13.8,0.3
2023-10-12 00:00:00,03:00:00,3910,2001.1,367,1634.1,147,1345,563.9,5054.89,3346.1,46.3,0,0,44.7,25.9,17.1,0.5
2023-10-12 00:00:00,04:00:00,5571.9,3001,719,2282,147,1771.3,799.6,7043.1,4772.3,61.7,0,0,59,34.73,21.1,0.6
2023-10-12 00:00:00,05:00:00,6605.1,3705,927,2778,174,2278.6,621.5,8513.2,5983.6,77.6,7.3,0,75.5,42.66,24,0.8
2023-10-12 00:00:00,06:00:00,8131.1,4303.1,1204,3099.1,347,2803.7,1024.3,10504.49,7106.8,103.4,10.1,0,89.9,50.17,25.1,1.7
2023-10-12 00:00:00,07:00:00,9634,4882,1275,3607,518,3447.7,1304.3,12593.5,8329.7,134.9,18,0,101.7,56.37,31.7,2.1
2023-10-12 00:00:00,08:00:00,10774.1,5025,1418,3607,690,4059.9,1689.2,14331.5,9084.9,163.4,24.2,0,116.5,64.39,35.2,2.3
2023-10-12 00:00:00,09:00:00,12340,6090,1780,4310,860,4757.7,1492.3,16488.7,10847.7,198.2,32.1,0,128,69.77,43.5,4.2
2023-10-12 00:00:00,10:00:00,13981.1,6414,2103,4311,1029,5475.7,2091.4,18815.4,11889.7,230.2,39.6,0,141.2,76.17,53.6,6.8
2023-10-12 00:00:00,11:00:00,15452.1,6757,2446,4311,1176,6467.9,2227.2,21244.3,13224.9,259.8,46.5,0,155.7,83.69,92,9.1
2023-10-12 00:00:00,12:00:00,17035,6835,2524,4311,1226,7101.8,3098.2,23453.3,13936.8,285.7,53.8,0,173.5,89.48,96.2,11.5
2023-10-12 00:00:00,13:00:00,18593.1,6875,2564,4311,1385,7805,3913.1,25710.6,14680,312.2,62.6,0,193.2,97.3,102.8,12.4
2023-10-12 00:00:00,14:00:00,20100.1,7200,2889,4311,1520,8506.3,4393.8,27886.4,15706.3,338.2,68.6,0,211.7,105.83,112.8,13.5
2023-10-12 00:00:00,15:00:00,20656.9,7525,3214,4311,1645,9264.4,3867.5,29168.8,16789.4,370.6,73.6,0,232.6,112.94,121.8,14.9
2023-10-12 00:00:00,16:00:00,21786.1,7919,3426,4493,1749,9896.3,3970.8,30890.5,17815.3,397.3,81.8,0,253.4,119.03,122.8,15.3
2023-10-12 00:00:00,17:00:00,22697.9,7942,3449,4493,1749,10499.2,4256.7,32402.9,18441.2,421,90.9,0,273.8,124.72,123.7,15.8
2023-10-12 00:00:00,18:00:00,23779,7963,3470,4493,1749,11076.8,4739.2,34059.5,19039.8,447.4,97.6,0,291.4,128.58,125.6,17.1
2023-10-12 00:00:00,19:00:00,24464,8336,3656,4680,1846,11639.4,4488.6,35269.8,19975.4,470.4,101.6,0,304.6,132.74,136.7,17.9
2023-10-12 00:00:00,20:00:00,25642,8708,4028,4680,2030,11942.5,4991.5,36713.7,20650.5,470.4,106.4,0,327.5,133.05,137.6,19.3
2023-10-12 00:00:00,21:00:00,26887.1,9097,4417,4680,2215,12212,5578.1,38189.4,21309,470.4,106.4,0,348.2,136.6,138.7,20.9
2023-10-12 00:00:00,22:00:00,28039,9544,4864,4680,2400,12537,5958,39621.6,22081,470.4,106.4,0,367.1,143.3,145.5,21
2023-10-12 00:00:00,23:00:00,28867.9,9959,5279,4680,2575,12770.3,6138.6,40642.3,22729.3,470.4,106.4,0,381.1,151.53,146.5,21.1
2023-10-12 00:00:00,23:59:00,30102,10434,5754,4680,2741,13025.7,6642.3,42084.3,23459.7,470.4,106.4,0,396.5,160.37,147.7,21.2
2023-10-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-13 00:00:00,01:00:00,707.1,154,154,0,167,256.3,296.8,948,410.3,0,0,0,15.9,8.53,1.1,0.1
2023-10-13 00:00:00,02:00:00,1385,313,313,0,324,531.6,540.4,1885.3,844.6,0,0,0,31.3,17.06,4.6,0.2
2023-10-13 00:00:00,03:00:00,2097,679,679,0,485,778.8,639.2,2807.9,1457.8,0,0,0,46.8,24.38,6.4,0.3
2023-10-13 00:00:00,04:00:00,3311,1175,1175,0,641,1090.9,1045.1,4284.4,2265.9,0,0,0,63.2,31.69,13.8,0.4
2023-10-13 00:00:00,05:00:00,3650.1,1541,1541,0,802,1476.1,633,4972.1,3017.1,0,6.8,0,85.2,39.91,15.2,0.5
2023-10-13 00:00:00,06:00:00,5277,1829,1829,0,962,1772.5,1675.5,6866.6,3601.5,0,9.2,0,101.8,48.85,16.7,0.7
2023-10-13 00:00:00,07:00:00,6200,2082,2082,0,1111,2216.5,1901.5,8208.3,4298.5,0,17,0,116.5,55.45,31.6,1.1
2023-10-13 00:00:00,08:00:00,7323.2,2312,2312,0,1258,2530.6,2480.6,9622.6,4842.6,0,25.4,0,130.9,62.16,32.6,2
2023-10-13 00:00:00,09:00:00,8387.9,2547,2547,0,1377,2866.9,2974,11000.1,5413.9,0,32.4,0,147.1,71.09,33.5,2.6
2023-10-13 00:00:00,10:00:00,9268.1,2776,2776,0,1426,3125,3367.1,12115.5,5901,0,33.7,0,161.9,78.3,35.5,3.1
2023-10-13 00:00:00,11:00:00,10633,3032,3032,0,1426,3527.1,4073.9,13856.9,6559.1,0,42,0,176.9,85.01,45.1,3.7
2023-10-13 00:00:00,12:00:00,11505,3266,3266,0,1539,3931.4,4307.6,15109.8,7197.4,0,52.4,0,192.4,93.64,50.5,4.2
2023-10-13 00:00:00,13:00:00,13084.1,3490,3490,0,1711,4875.5,4718.6,17610.6,8365.5,9.1,60.5,0,207.5,100.65,104.9,4.9
2023-10-13 00:00:00,14:00:00,14363,3721,3721,0,1884,5497.8,5144.2,19488.7,9218.8,37.3,65.8,0,224.7,109.18,107.2,5.6
2023-10-13 00:00:00,15:00:00,15863,3974,3974,0,2055,6173.8,5715.2,21639.4,10147.8,65.5,74.9,0,246.9,115.78,108.2,6.1
2023-10-13 00:00:00,16:00:00,16331,4235,4235,0,2228,6718.8,5377.2,22626.3,10953.8,86.2,82.9,0,264.6,122.38,109.1,6.7
2023-10-13 00:00:00,17:00:00,17778.1,4523,4523,0,2402,7338.9,5916.2,24664.7,11861.9,115.2,87.6,0,284.2,129.49,110.1,7.3
2023-10-13 00:00:00,18:00:00,18820,5024,5024,0,2581,7866.1,5929.9,26183.7,12890.1,127.1,90.8,0,302.7,136.91,121.3,7.8
2023-10-13 00:00:00,19:00:00,20254.2,5379,5379,0,2777,8216.4,6658.8,27932.7,13595.4,127.1,92.1,0,326.8,139.04,128.6,8
2023-10-13 00:00:00,20:00:00,21497.1,5682,5682,0,2935,8605.4,7209.7,29534.3,14287.4,127.1,97.8,0,344.9,145.34,136.4,9
2023-10-13 00:00:00,21:00:00,22839.1,6019,6019,0,2935,8972.5,7847.6,31209.7,14991.5,127.1,97.8,0,367.9,152.75,141.6,10.1
2023-10-13 00:00:00,22:00:00,23205,6237,6237,0,2935,9192.7,7775.3,31774,15429.7,127.1,97.8,0,387.4,153.77,142.9,10.3
2023-10-13 00:00:00,23:00:00,24084,6507,6305,202,2935,9453.7,8123.3,32887,15960.7,127.1,97.8,0,404.7,153.97,151.3,10.5
2023-10-13 00:00:00,23:59:00,24989,6821,6619,202,2935,9691.7,8476.3,33998.6,16512.7,127.1,97.8,0,424.3,153.97,155.4,10.6
2023-10-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-14 00:00:00,01:00:00,1483.1,269,269,0,0,246.1,968,1702.3,515.1,0,0,0,19.1,0.51,4.8,0.2
2023-10-14 00:00:00,02:00:00,2710,332,332,0,9,472.2,1905.8,3149,804.2,0,0,0,37.8,1.12,7.9,0.4
2023-10-14 00:00:00,03:00:00,3956.1,489,489,0,33,765.6,2701.5,4672.8,1254.6,0,0,0,55.3,3.86,16.8,0.6
2023-10-14 00:00:00,04:00:00,5200.1,547,547,0,58,1059.4,3593.7,6204.8,1606.4,0,0,0,71.8,8.94,24.5,0.7
2023-10-14 00:00:00,05:00:00,6448,740,740,0,58,1450.1,4257.9,7824.1,2190.1,0,8.2,0,94.7,13.91,27.3,0.9
2023-10-14 00:00:00,06:00:00,7690.1,924,924,0,58,1794.1,4972,9391.8,2718.1,0,15.5,0,111.2,20.41,31.2,1.1
2023-10-14 00:00:00,07:00:00,8933.1,1086,1086,0,58,2161.8,5685.3,10986.3,3247.8,0,16.3,0,130.4,24.68,43.2,1.6
2023-10-14 00:00:00,08:00:00,10173.2,1330,1330,0,58,2588.9,6254.3,12629.1,3918.9,0,23,0,148.1,31.89,53.1,2.8
2023-10-14 00:00:00,09:00:00,12126.1,1564,1564,0,58,2940.1,7622,14909.8,4504.1,0,30.8,0,164.9,39.81,54.3,4.2
2023-10-14 00:00:00,10:00:00,13498,1987,1822,165,58,3449,8062,16748.3,5436,0,39.6,0,181.3,45.6,73,5.4
2023-10-14 00:00:00,11:00:00,13820.1,2396,2072,324,245,3894.1,7530,17474.6,6290.1,0.5,48.8,0,195.5,52.61,86,6
2023-10-14 00:00:00,12:00:00,15770.2,2651,2305,346,433,4520.8,8598.4,20025.9,7171.8,16.7,55.2,0,210.7,57.28,105.8,6.4
2023-10-14 00:00:00,13:00:00,18170.9,3171,2636,535,495,5310.9,9689,23164.7,8481.9,39.6,64.1,0,226.2,64.09,130.1,7
2023-10-14 00:00:00,14:00:00,20151.1,3702,3167,535,660,5956,10493.1,25736.9,9658,65.6,72.2,0,245.6,71.6,132.8,7.8
2023-10-14 00:00:00,15:00:00,21710.1,4961,3784,1177,852,6551.8,10197.3,27765.8,11512.8,89.9,80.6,0,265.2,76.98,134,8.5
2023-10-14 00:00:00,16:00:00,23573.2,5803,4297,1506,985,7193.9,10576.3,30186.8,12996.9,113.2,88.5,0,284,83.89,140.6,9.2
2023-10-14 00:00:00,17:00:00,25414,6306,4753,1553,1173,7606.9,11501.1,32390.3,13912.9,113.7,96.3,0,303.5,90.09,147.2,9.9
2023-10-14 00:00:00,18:00:00,27252.1,7331,5066,2265,1307,7891.8,12029.3,34410.8,15222.8,113.7,97.2,0,323.3,96.18,148.2,10.6
2023-10-14 00:00:00,19:00:00,28832,7836,5089,2747,1457,8226.2,12769.8,36274.6,16062.2,113.7,97.2,0,344.2,99.02,157.9,10.6
2023-10-14 00:00:00,20:00:00,31033,8659,5573,3086,1713,8571.8,13802.2,38738.9,17230.8,113.7,104.9,0,364.9,102.88,158.8,12
2023-10-14 00:00:00,21:00:00,33093,9846,6081,3765,1900,8900.8,14346.2,41009.2,18746.8,113.7,104.9,0,382.4,109.28,166,13.8
2023-10-14 00:00:00,22:00:00,35151.1,10728,6399,4329,2029,9149.8,15273.3,43228.1,19877.8,113.7,104.9,0,399.2,115.58,167.2,14.4
2023-10-14 00:00:00,23:00:00,37112,11058,6542,4516,2158,9378.7,16675.3,45384.9,20436.7,113.7,104.9,0,415.3,121.57,168,14.4
2023-10-14 00:00:00,23:59:00,38781.9,12193,7041,5152,2286,9782.8,16806.1,47345.4,21975.8,113.7,104.9,0,433,128.78,183.5,14.4
2023-10-15 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-15 00:00:00,01:00:00,880,620,485,135,328,341,-81,1159,961,0,0,0,16.2,6.8,11.1,0
2023-10-15 00:00:00,02:00:00,1766,1291,737,554,662,667.5,-192.5,2304.4,1958.5,0,0,0,29.8,9.75,27.2,0
2023-10-15 00:00:00,03:00:00,3264.9,2127,1276,851,991,1104.1,33.8,4156.3,3231.1,0,0,0,44.8,13.61,52,0
2023-10-15 00:00:00,04:00:00,5034,3259,1834,1425,1327,1390,385,6098.1,4649,0,0,0,66.8,19.3,52.9,0
2023-10-15 00:00:00,05:00:00,6404,4440,2559,1881,1403,1610.4,353.6,7570.4,6050.4,0,0,0,79.6,22.04,59.4,0
2023-10-15 00:00:00,06:00:00,7531,5388,2883,2505,1460,1892.6,250.4,8884.8,7280.6,0,0,0,97.8,29.96,61.5,0
2023-10-15 00:00:00,07:00:00,8835.9,5812,3164,2648,1494,1983.6,1040.3,10238.3,7795.6,0,0,0,106,29.96,62.4,0
2023-10-15 00:00:00,08:00:00,9838,6885,3644,3241,1634,2081.6,871.4,11231.1,8966.6,0,0,0,114.1,29.96,64.1,0
2023-10-15 00:00:00,09:00:00,11519,7845,4311,3534,1809,2290.6,1383.4,13025.1,10135.6,0,0,0,119.6,29.96,75.9,3.6
2023-10-15 00:00:00,10:00:00,13422.9,9017,4870,4147,2042,2437.6,1968.3,14958.8,11454.6,0,0,0,126.7,29.96,82.3,4.8
2023-10-15 00:00:00,11:00:00,14573.9,9806,5425,4381,2310,2767.6,2000.3,16360.9,12573.6,0,0,0,131.6,29.96,110.2,5
2023-10-15 00:00:00,12:00:00,16380.8,10804,5763,5041,2586,3041.6,2535.2,18342,13845.6,0,0,0,135.4,29.96,133.8,5
2023-10-15 00:00:00,13:00:00,17769,11961,6318,5643,2860,3097.6,2710.4,19670.5,15058.6,3.1,0,0,137.8,29.96,133.8,5.1
2023-10-15 00:00:00,14:00:00,18871.9,12952,6876,6076,3128,3152.6,2767.3,20729.3,16104.6,6.1,0,0,140.3,29.96,133.8,5.1
2023-10-15 00:00:00,15:00:00,20471,13944,7361,6583,3377,3223.6,3303.4,22300.2,17167.6,10.7,0,0,142.8,29.96,133.8,5.1
2023-10-15 00:00:00,16:00:00,21528.8,15056,7814,7242,3613,3305.6,3167.2,23328.8,18361.6,16.3,0,0,145.3,29.96,133.8,5.2
2023-10-15 00:00:00,17:00:00,22450.9,15675,7977,7698,3827,3377.6,3398.3,24261,19052.6,20.8,0,0,147.9,29.96,133.8,5.3
2023-10-15 00:00:00,18:00:00,23474.9,16307,8258,8049,3925,3448.6,3719.3,25292.8,19755.6,25,0,0,150.8,29.96,133.8,5.3
2023-10-15 00:00:00,19:00:00,24351.9,16859,8715,8144,3963,3474.6,4018.3,26140.6,20333.6,25,0,0,153.3,29.96,133.9,5.3
2023-10-15 00:00:00,20:00:00,25555,17658,8886,8772,4075,3498.6,4398.4,27287.8,21156.6,25,0,0,155.7,29.96,133.9,5.3
2023-10-15 00:00:00,21:00:00,26774,18535,9180,9355,4271,3522.6,4716.4,28443.1,22057.6,25,0,0,158.1,29.96,133.9,5.3
2023-10-15 00:00:00,22:00:00,27903,18933,9530,9403,4473,3548.6,5421.4,29558.3,22481.6,25,0,0,160.7,29.96,133.9,5.3
2023-10-15 00:00:00,23:00:00,28552.1,19906,9873,10033,4652,3573.6,5072.5,30135.1,23479.6,25,0,0,163.2,29.96,133.9,5.3
2023-10-15 00:00:00,23:59:00,29684.9,20863,10307,10556,4762,3595.6,5226.3,31194.2,24458.6,25,0,0,165.4,29.96,133.9,5.3
2023-10-16 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-16 00:00:00,01:00:00,1059.9,744,392,352,0,22,293.9,1007.5,766,0,0,0,2.1,0,0,0.1
2023-10-16 00:00:00,02:00:00,2386.1,1703,762,941,0,44,639.1,2259.8,1747,0,0,0,4.3,0,0,0.1
2023-10-16 00:00:00,03:00:00,3221,2490,867,1623,0,66,665,3038,2556,0,0,0,6.5,0,0,0.1
2023-10-16 00:00:00,04:00:00,4175.1,2895,937,1958,0,88,1192.1,3973.6,2983,0,0,0,8.7,0,0,0.1
2023-10-16 00:00:00,05:00:00,4920,3425,1009,2416,0,109,1386,4686.5,3534,0,0,0,10.8,0,0,0.1
2023-10-16 00:00:00,06:00:00,5777.9,4268,1101,3167,0,132,1377.9,5483.1,4400,0,0,0,13,0,0.1,0.1
2023-10-16 00:00:00,07:00:00,6401.1,4836,1234,3602,0,153,1412.1,6070.5,4989,0,0,0,15.1,0,0.1,0.1
2023-10-16 00:00:00,08:00:00,7991.9,5664,1581,4083,0,173,2154.9,7598.5,5837,0,0,0,17.1,0,0.1,0.1
2023-10-16 00:00:00,09:00:00,9506.9,6834,2006,4828,0,195,2477.9,9018.5,7029,0,0,0,19.3,0,0.1,0.1
2023-10-16 00:00:00,10:00:00,10623,7409,2292,5117,0,214,3000,10096.1,7623,0,0,0,21.2,0,0.1,0.1
2023-10-16 00:00:00,11:00:00,11835,8129,2391,5738,0,243,3463,11265.1,8372,0,0,0,23.7,0,0.5,0.1
2023-10-16 00:00:00,12:00:00,12816,9055,2653,6402,0,273,3488,12183.5,9328,0,0,0,26.1,0,0.5,0.7
2023-10-16 00:00:00,13:00:00,14006.1,9452,2826,6626,0,297,4257.1,13357.9,9749,0,0,0,28.5,0,0.5,0.7
2023-10-16 00:00:00,14:00:00,14669,10165,2884,7281,0,322,4182,13974.5,10487,0,0,0,31,0,0.5,0.7
2023-10-16 00:00:00,15:00:00,15246,10641,2942,7699,0,347,4258,14528.9,10988,0,0,0,33.5,0,0.5,0.7
2023-10-16 00:00:00,16:00:00,16282,11068,3010,8058,0,373,4841,15548.2,11441,0,0,0,36,0,0.5,0.8
