DIA,HORA,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5
2021-05-07 00:00:00,04:00:00,9090,6348.54,5404.24,1735.5,1950.26,791.2,3599.42,1013.62,71.38,1158.75,497.31,8.06
2021-05-07 00:00:00,05:00:00,11155,7747.36,6722.03,2168.53,2264.44,1143.2,4305.2,1273.63,71.38,1472.75,616.34,8.06
2021-05-07 00:00:00,06:00:00,13278,9222.81,7930.1,2591.91,2755.99,1299.2,5094.25,1536.65,81.63,1772,730.22,8.06
2021-05-07 00:00:00,07:00:00,15395,10683.86,9236.54,3027.32,3131.14,1580,5859.39,1797.15,102.69,2072.94,843.63,8.06
2021-05-07 00:00:00,08:00:00,17404,12057.56,10479.74,3477.82,3446.44,1900,6514.05,2065.69,156.94,2347.44,965.38,8.06
2021-05-07 00:00:00,09:00:00,19395,13392.59,11466.97,3900.02,4028.01,1974.4,7170.14,2322.43,209.06,2595.31,1087.59,8.06
2021-05-07 00:00:00,10:00:00,21340,14684.98,12738.58,4316.8,4284.62,2370.4,7774.94,2593.24,267.56,2834.38,1206.78,8.08
2021-05-07 00:00:00,11:00:00,23301,15972.96,13667.98,4746.58,4886.44,2441.6,8372.53,2853.85,323.06,3087.13,1328.31,8.08
2021-05-07 00:00:00,12:00:00,25250,17262.35,14859.22,5169.53,5221.25,2766.4,8966.32,3126.5,378.19,3334.63,1448.63,8.08
2021-05-07 00:00:00,13:00:00,27215,18551.64,15843.64,5624.8,5746.56,2916.8,9540.05,3386.79,424.44,3624.06,1568.22,8.08
2021-05-07 00:00:00,14:00:00,29178,19811.48,16853.99,6061.49,6262.52,3104,10107.67,3642.32,467.25,3901.63,1684.53,8.08
2021-05-07 00:00:00,15:00:00,31189,21033.94,17970.09,6456.65,6762.26,3392.8,10679.17,3898.12,492.19,4156,1800.38,8.08
2021-05-07 00:00:00,16:00:00,33203,22258.63,18983.59,6850.24,7369.17,3575.2,11258.43,4149.96,513,4411.38,1917.78,8.08
2021-05-07 00:00:00,17:00:00,35186,23466.02,20031.66,7231.96,7922.38,3797.6,11831.11,4402.95,549.25,4638.94,2035.69,8.08
2021-05-07 00:00:00,18:00:00,37145,24692.06,21202.22,7632.24,8310.54,4142.4,12403.35,4656.47,591.38,4877.25,2155.53,8.08
2021-05-07 00:00:00,19:00:00,39031,25925.8,22201.57,8041.03,8788.4,4316.8,12982.26,4902.51,649.19,5104.88,2278.88,8.08
2021-05-07 00:00:00,20:00:00,40934,27165.79,23195.82,8454.77,9283.41,4484.8,13556.93,5154.09,706.81,5337.44,2402.44,8.08
2021-05-07 00:00:00,21:00:00,42882,28436.37,24378.34,8886.03,9617.63,4828,14142.42,5407.92,757.94,5597.63,2522.38,8.08
2021-05-07 00:00:00,22:00:00,44833,29712.91,25407.49,9344.62,10080.89,5039.2,14719.73,5648.56,814,5871.38,2651.16,8.08
2021-05-07 00:00:00,23:00:00,46835,31095.89,26377.99,9889.9,10567.11,5172,15306.81,5899.18,957.13,6146.44,2778.25,8.08
2021-05-07 00:00:00,23:59:00,48936,32622.67,27561.66,10575.41,10798.93,5514.4,15894.93,6152.33,1168,6503.75,2895.5,8.16
2021-05-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08 00:00:00,01:00:00,2092,1457.8,957.93,621.47,512.6,121.6,588.09,248.24,212.88,286,122.59,0
2021-05-08 00:00:00,02:00:00,4179,2952.41,2029.85,1264.16,884.99,341.6,1182.29,505.96,422.06,606.63,235.47,0
2021-05-08 00:00:00,03:00:00,6312,4476.21,3218.82,1942.19,1150.99,684.8,1770.84,763.18,642.19,946,354,0
2021-05-08 00:00:00,04:00:00,8457,6018.65,4270.55,2641.7,1544.75,893.6,2362.39,1014.56,864.94,1306.38,470.38,0
2021-05-08 00:00:00,05:00:00,10568,7513.19,5254.95,3285.44,2027.61,1027.2,2960.72,1267.03,1085.19,1612.81,587.44,0
2021-05-08 00:00:00,06:00:00,12690,9010.32,6459.36,3918.16,2312.48,1367.2,3561.65,1530.51,1307.81,1909.88,700.47,0
2021-05-08 00:00:00,07:00:00,14806,10486.62,7442.09,4540.53,2823.38,1496,4155.53,1790.56,1532.31,2190.31,817.91,0
2021-05-08 00:00:00,08:00:00,17015,12049.54,8621.07,5138.07,3255.86,1709.6,4863.92,2047.55,1756.69,2440,940.16,1.22
2021-05-08 00:00:00,09:00:00,19405,13751.62,10007.07,5797.35,3600.58,2052.8,5634.25,2320.02,1981,2741.13,1069.75,5.47
2021-05-08 00:00:00,10:00:00,21593,15215.14,11023.47,6371.67,4197.86,2180,6271.03,2572.44,2205.31,2974.63,1185.78,5.95
2021-05-08 00:00:00,11:00:00,23727,16647.46,12108.79,6934.67,4683.54,2396,6892.75,2820.04,2425.38,3198.5,1304.84,5.95
2021-05-08 00:00:00,12:00:00,25838,18079.97,13324.53,7495.44,5018.03,2740,7514.86,3069.67,2642.88,3422.75,1423.28,6.53
2021-05-08 00:00:00,13:00:00,27853,19472.23,14314.01,8022.22,5516.77,2864,8135.95,3314.06,2831.44,3638.19,1546.06,6.53
2021-05-08 00:00:00,14:00:00,29741,20763.59,15332.84,8506.75,5901.41,3076,8698.32,3558.52,3046,3782.56,1671.66,6.53
2021-05-08 00:00:00,15:00:00,31751,22164.49,16653.99,8930.5,6166.51,3420,9434.13,3799.86,3262.25,3866.88,1794.84,6.53
2021-05-08 00:00:00,16:00:00,33687,23515.73,17651.62,9422.51,6612.87,3558.4,10052.37,4040.85,3466.5,4028.56,1920.53,6.92
2021-05-08 00:00:00,17:00:00,35632,24877.85,18707.62,9931.83,6992.55,3761.6,10655.98,4290.04,3674.13,4211.06,2039.72,6.92
2021-05-08 00:00:00,18:00:00,37593,26263.47,19902.6,10465.67,7224.73,4104.8,11257.06,4540.74,3884.31,4411.19,2163.25,6.92
2021-05-08 00:00:00,19:00:00,39608,27701.17,20994.74,10991.23,7622.03,4284.8,11919.41,4790.53,4091.13,4607.81,2285.37,6.92
2021-05-08 00:00:00,20:00:00,41574,29084.26,22020.13,11511.33,8042.54,4447.2,12533.71,5039.22,4308.88,4785.94,2409.59,6.92
2021-05-08 00:00:00,21:00:00,43647,30509.04,23355.6,11944.64,8346.76,4791.2,13289.87,5274.53,4532.38,4876.56,2528.78,6.92
2021-05-08 00:00:00,22:00:00,45777,31875.61,24495.09,12297.32,8984.59,4916.8,14054.71,5523.58,4765.56,4878.25,2646.59,6.92
2021-05-08 00:00:00,23:00:00,47980,33293.7,25770.45,12656.85,9552.7,5133.6,14860.73,5776.12,4998.5,4887.31,2763.87,7.17
2021-05-08 00:00:00,23:59:00,50166,34700.81,27175.44,13001.37,9989.19,5476,15657.82,6041.62,5224.81,4888.88,2880.12,7.56
2021-05-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 00:00:00,01:00:00,2195,1406.29,1060.79,345.5,788.71,0,811.11,249.68,227.81,0,117.69,0
2021-05-09 00:00:00,02:00:00,4300,2729.68,2238.48,720.8,1340.72,229.6,1460.61,548.27,475.75,2.94,241.81,0.3
2021-05-09 00:00:00,03:00:00,6552,4209.25,3471.33,1083.52,1997.15,345.6,2312.75,812.98,712.56,6.38,363.25,1.33
2021-05-09 00:00:00,04:00:00,9059,5944.07,5176.47,1503.6,2378.93,736,3360.03,1080.44,992.75,8.06,495.56,7.23
2021-05-09 00:00:00,05:00:00,11228,7288.12,6485.36,1879.56,2863.08,1076.8,4062.11,1346.45,1244.19,10.06,617.31,8
2021-05-09 00:00:00,06:00:00,13527,8776.03,7639.61,2254.82,3632.57,1118.4,4920.99,1600.22,1491.25,13.38,740.19,10
2021-05-09 00:00:00,07:00:00,15877,10346.52,9224.99,2629.53,4022.48,1508,5850.19,1866.8,1741.25,18.81,853.03,16.44
2021-05-09 00:00:00,08:00:00,18252,12020.35,10820.19,3044.16,4387.65,1844,6847.32,2128.87,1999.69,59.19,965.5,19.78
2021-05-09 00:00:00,09:00:00,20527,13587.71,12227.01,3403.1,4896.89,2042.4,7794.32,2390.29,2238.06,65.56,1077.84,21.64
2021-05-09 00:00:00,10:00:00,22701,15039.09,13710.3,3751.99,5238.71,2423.2,8608.14,2678.96,2470.81,68.31,1190.34,22.53
2021-05-09 00:00:00,11:00:00,24805,16422.27,15082.71,4091.56,5630.73,2752,9376.16,2954.55,2698.44,68.5,1302.09,22.53
2021-05-09 00:00:00,12:00:00,26969,17854.9,16294.96,4436.74,6237.3,2876.8,10206.43,3211.73,2929.69,69.81,1414.13,23.11
2021-05-09 00:00:00,13:00:00,29010,19150.67,17711.54,4775.93,6522.53,3336.8,10904.39,3470.35,3155.13,71.19,1526.5,23.11
2021-05-09 00:00:00,14:00:00,31064,20458.74,18986.58,5116.96,6960.46,3644.8,11596.96,3744.82,3380.44,74.75,1638.66,23.11
2021-05-09 00:00:00,15:00:00,33133,21754.24,20147.72,5496.12,7489.16,3889.6,12281.48,3976.64,3607.63,113.94,1751.44,23.11
2021-05-09 00:00:00,16:00:00,35308,23249.53,21468.66,6040.87,7798.47,4260,12972.69,4235.97,3838,286.5,1869.28,47.09
2021-05-09 00:00:00,17:00:00,37619,24827.98,22643.24,6608.74,8367.02,4424,13735.59,4483.65,4074.63,388.75,1992.59,152.77
2021-05-09 00:00:00,18:00:00,40002,26456.18,23996.94,7176.84,8828.22,4717.6,14503.6,4775.74,4329.63,478.06,2119.84,249.31
2021-05-09 00:00:00,19:00:00,42314,28032.86,25111.55,7734.91,9467.54,4813.6,15253.29,5044.66,4565.56,570.88,2236.88,361.59
2021-05-09 00:00:00,20:00:00,44726,29689.8,26448.02,8419.38,9858.6,5177.6,15954.47,5315.95,4830.19,729.06,2365.13,495
2021-05-09 00:00:00,21:00:00,47253,31461.56,27430.43,9208.73,10613.84,5177.6,16679.33,5573.5,5113.5,948.5,2491.75,654.98
2021-05-09 00:00:00,22:00:00,49999,33435.48,29056.27,10014.41,10928.32,5635.2,17587.18,5833.89,5404.56,1171.31,2628.09,810.45
2021-05-09 00:00:00,23:00:00,52651,35281.35,30124.82,10791.73,11734.45,5635.2,18413.81,6075.81,5709.19,1404.88,2765.28,912.38
2021-05-09 00:00:00,23:59:00,55347,37274.51,31735.71,11589.2,12022.09,6050.4,19310.22,6375.09,6003.06,1627.06,2903.16,1055.92
2021-05-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:00:00,01:00:00,2692,1975.85,1387.45,859.6,444.95,271.2,830.07,286.18,305.63,240.5,145.13,168.34
2021-05-10 00:00:00,02:00:00,5529,4097.31,2859.56,1741.75,927.69,504,1786.13,569.43,606.63,519.06,289.34,326.72
2021-05-10 00:00:00,03:00:00,8134,6022.69,4345.31,2550.18,1238.51,872.8,2631.04,841.47,898.06,793.5,434.59,424.03
2021-05-10 00:00:00,04:00:00,10858,8034.41,5651.65,3421.96,1784.39,1039.2,3488.23,1124.22,1199.25,1047.31,587.13,588.27
2021-05-10 00:00:00,05:00:00,13531,10017.9,7205.89,4236.01,2089.1,1424,4381.82,1400.07,1493.94,1298.63,727.28,716.16
2021-05-10 00:00:00,06:00:00,16151,11914.3,8686.8,5037.9,2426.3,1810.4,5212.37,1664.03,1793.63,1541.13,872.25,830.89
2021-05-10 00:00:00,07:00:00,18820,13899.86,10028.72,5887.14,2904.14,2016,6088.36,1924.36,2093.56,1778.75,1020.66,994.17
2021-05-10 00:00:00,08:00:00,21557,15892.61,11486.86,6748.15,3321.99,2342.4,6967.57,2176.89,2381.25,2020.69,1168.44,1177.77
2021-05-10 00:00:00,09:00:00,24391,17966.61,12987.31,7584.1,3819.59,2604.8,7942.48,2440.03,2667.69,2254.69,1309.31,1352.41
2021-05-10 00:00:00,10:00:00,27252,20036.09,14480.17,8429.52,4342.31,2873.6,8896.12,2710.45,2940.69,2504.81,1451.47,1532.55
2021-05-10 00:00:00,11:00:00,29981,21938.65,15966.79,9208.66,4805.55,3236.8,9748.12,2981.87,3233.56,2762.19,1586.28,1626.63
2021-05-10 00:00:00,12:00:00,32769,23872.72,17145.67,10019.85,5603.48,3292.8,10604.52,3248.35,3470.69,2999.69,1729.72,1819.75
2021-05-10 00:00:00,13:00:00,35590,25833.75,18723.28,10840.07,6026.65,3729.6,11465.97,3527.71,3735.75,3231.63,1870.88,2001.81
2021-05-10 00:00:00,14:00:00,38270,27714.75,20155.85,11629.3,6484.85,4070.4,12310.18,3775.27,3963,3472.88,2010.19,2183.23
2021-05-10 00:00:00,15:00:00,40726,29457.52,21328.13,12334.19,7063.68,4204.8,13135.82,3987.51,4188,3704.06,2141.38,2300.75
2021-05-10 00:00:00,16:00:00,43412,31379.44,22880.75,13145.89,7385.36,4647.2,14003.27,4230.28,4413,3945.25,2283.66,2503.98
2021-05-10 00:00:00,17:00:00,46052,33249.48,23926.49,13970.19,8155.32,4647.2,14824.04,4455.25,4638.06,4194.31,2425.69,2712.13
2021-05-10 00:00:00,18:00:00,48615,35081.28,25312.24,14713.04,8589.72,4944,15668.12,4700.12,4863,4425.81,2564.5,2859.73
2021-05-10 00:00:00,19:00:00,51226,37003.61,26707.52,15403.29,9115.19,5107.2,16616.7,4983.62,5088,4657.06,2707.75,2950.48
2021-05-10 00:00:00,20:00:00,53772,38824.51,28085.67,16095.64,9590.69,5356.8,17489.14,5239.73,5311.44,4892.69,2843.84,3047.67
2021-05-10 00:00:00,21:00:00,56124,40485.21,29278.1,16775.91,10069.99,5568.8,18189.09,5520.21,5538.44,5120.25,2968.88,3148.34
2021-05-10 00:00:00,22:00:00,58754,42349.1,30546.94,17517.36,10689.7,5715.2,19062.88,5768.86,5763.5,5361,3108.75,3284.11
2021-05-10 00:00:00,23:00:00,61617,44406.69,32202.1,18225.39,11189.51,6020.8,20160.89,6020.41,5988.44,5606.06,3248.03,3382.86
2021-05-10 00:00:00,23:59:00,64296,46297.97,33833.67,18946.7,11515.63,6482.4,21066.9,6284.37,6209.69,5857.75,3364.56,3514.7
2021-05-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11 00:00:00,01:00:00,2606,1814.67,1300.74,746.73,558.53,232.8,814.52,253.42,224.94,253.88,127.72,140.19
2021-05-11 00:00:00,02:00:00,4972,3481.25,2480.25,1485,1006.75,484,1488.75,507.5,450,498.25,258.97,277.78
2021-05-11 00:00:00,03:00:00,7329,5113.35,3857.15,2172.2,1299.65,916,2167.65,773.5,675.13,734.94,389.22,372.91
2021-05-11 00:00:00,04:00:00,9706,6774.16,5164.01,2908.55,1633.44,1298.4,2837.09,1028.52,900.38,974.94,517.09,516.14
2021-05-11 00:00:00,05:00:00,12114,8473.44,6281.94,3661.1,2170.96,1469.6,3541.5,1270.84,1126.13,1222.06,641.66,671.25
2021-05-11 00:00:00,06:00:00,14468,10143.02,7590.95,4392.87,2484.18,1840.8,4200.5,1549.65,1351.19,1466.38,768.38,806.92
2021-05-11 00:00:00,07:00:00,16841,11852.97,8644.4,5158.97,3037.63,1950.4,4872.86,1821.14,1576.19,1755.19,894.84,932.75
2021-05-11 00:00:00,08:00:00,19374,13727.42,10122.1,5906.12,3345.78,2300.8,5738.13,2083.17,1801.19,2029.19,1035.63,1040.11
2021-05-11 00:00:00,09:00:00,21993,15678.74,11433.06,6678.48,3881.46,2432.8,6676.85,2323.41,2013.69,2291.38,1167,1206.41
2021-05-11 00:00:00,10:00:00,24769,17762.51,12972.15,7486.36,4310.49,2696,7692.69,2583.46,2233.5,2530.19,1305.81,1416.86
2021-05-11 00:00:00,11:00:00,27362,19743.65,14556.69,8173.36,4631.95,2986.4,8731.88,2838.41,2452.63,2769.38,1443.94,1507.41
2021-05-11 00:00:00,12:00:00,29960,21719.79,15921.46,8926.33,5112.21,3128,9719.72,3073.74,2676.69,2995.44,1576.56,1677.64
2021-05-11 00:00:00,13:00:00,32610,23640.13,17507.74,9613.19,5489.07,3480.8,10707.27,3319.67,2899.38,3226.94,1709.09,1777.78
2021-05-11 00:00:00,14:00:00,35404,25579.36,19050.14,10349.22,6004.64,3820,11664.97,3565.17,3095.06,3478.38,1840.31,1935.47
2021-05-11 00:00:00,15:00:00,38138,27430.42,20299.3,11003.12,6835.58,3872,12618.96,3808.34,3306.56,3720.19,1958.34,2018.03
2021-05-11 00:00:00,16:00:00,41051,29516.73,22017.17,11752.36,7281.47,4252.8,13678.3,4086.07,3523.25,3975.94,2088.72,2164.45
2021-05-11 00:00:00,17:00:00,43849,31598.21,23333.42,12531.19,7984.39,4266.4,14693.72,4373.3,3722.06,4238.38,2233.31,2337.44
2021-05-11 00:00:00,18:00:00,46435,33566.66,24975.7,13247.76,8211.54,4656.8,15642.24,4676.66,3947.06,4464,2359.53,2477.17
2021-05-11 00:00:00,19:00:00,49075,35524.29,26439.98,13969.11,8665.91,4884.8,16589.55,4965.63,4165.25,4725.63,2509.31,2568.92
2021-05-11 00:00:00,20:00:00,51657,37437.68,27748.72,14738.56,9169.72,5049.6,17440.73,5258.39,4390.25,4986.06,2652.94,2709.31
2021-05-11 00:00:00,21:00:00,54295,39404.67,28929.62,15524.65,9840.73,5049.6,18331.39,5548.63,4614.38,5250.13,2802.03,2858.11
2021-05-11 00:00:00,22:00:00,56869,41318.37,30486.16,16261.81,10121.03,5429.6,19190.42,5866.14,4834.5,5496.69,2941.81,2988.81
2021-05-11 00:00:00,23:00:00,59298,43071.58,31783.57,16966.41,10548.02,5678.4,19925.26,6179.91,5054.19,5742.5,3063.69,3106.03
2021-05-11 00:00:00,23:59:00,61575,44693.28,32842.99,17675.09,11056.92,5824.8,20524.84,6493.35,5275.44,5997.25,3181.09,3221.31
2021-05-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12 00:00:00,01:00:00,2579,1848.94,1474.68,746.26,358.06,372,796.4,306.28,224.81,254.19,138.56,128.7
2021-05-12 00:00:00,02:00:00,5190,3739.16,2855.07,1502.49,832.44,618.4,1627.83,608.84,448.5,512.63,277.69,263.67
2021-05-12 00:00:00,03:00:00,7781,5607.61,4119.15,2249.26,1412.59,760.8,2453.2,905.15,673.5,778.13,412.16,385.47
2021-05-12 00:00:00,04:00:00,10333,7448.98,5604.62,2990.76,1737.62,1146.4,3251.2,1207.02,898.38,1018.25,553.16,520.97
2021-05-12 00:00:00,05:00:00,12831,9300,6986.81,3740.39,2103.8,1427.2,4075.98,1483.63,1123.44,1259.31,689.5,668.14
2021-05-12 00:00:00,06:00:00,15249,11078.48,8145.98,4477.3,2625.72,1544.8,4860.38,1740.8,1348.44,1507.81,820.53,800.52
2021-05-12 00:00:00,07:00:00,17703,12905.27,9558.94,5268.73,2875.33,1922.4,5635.37,2001.17,1573.38,1789.13,958.44,947.78
2021-05-12 00:00:00,08:00:00,20189,14780.87,11032.22,6047.05,3109.73,2298.4,6469.05,2264.77,1798.38,2014.56,1091.25,1142.86
2021-05-12 00:00:00,09:00:00,22641,16603.76,12260.2,6846.76,3534.04,2503.2,7220.05,2536.95,2023.38,2282.81,1214.19,1326.38
2021-05-12 00:00:00,10:00:00,25128,18431.41,13669.72,7604.09,3854.19,2842.4,8011.8,2815.52,2247.94,2526.94,1331.38,1497.83
2021-05-12 00:00:00,11:00:00,27510,20165.13,15073.58,8321.15,4115.27,3229.6,8757.16,3086.82,2471.63,2770.94,1461.72,1616.86
2021-05-12 00:00:00,12:00:00,30146,22143.56,16381.49,9127.67,4636.84,3365.6,9670.14,3345.75,2691.31,3069.06,1603.63,1763.67
2021-05-12 00:00:00,13:00:00,32680,24018.86,17878.54,9902.72,4898.74,3762.4,10549.87,3566.27,2915.75,3337.44,1740.94,1908.59
2021-05-12 00:00:00,14:00:00,35311,25867.24,19259.87,10714.57,5336.56,4107.2,11331.43,3821.24,3140.81,3581.56,1884.25,2107.95
2021-05-12 00:00:00,15:00:00,37577,27381.81,20312.81,11388.2,5875.99,4319.2,11919.87,4073.74,3365.13,3822.38,2006.94,2193.75
2021-05-12 00:00:00,16:00:00,40014,28978.17,21510.06,12150.51,6353.43,4682.4,12495.7,4331.96,3590.88,4067.88,2141.41,2350.34
2021-05-12 00:00:00,17:00:00,42510,30641.49,22503.92,12941.57,7064.51,4804,13133.09,4566.83,3824.69,4318.19,2276.69,2522
2021-05-12 00:00:00,18:00:00,45125,32439.97,23878.38,13706.39,7540.23,5144.8,13905.95,4827.63,4072.13,4569.69,2413.44,2651.13
2021-05-12 00:00:00,19:00:00,47635,34122.08,25113.25,14452.83,8068.92,5444,14598.85,5070.4,4309.25,4820.56,2551,2772.02
2021-05-12 00:00:00,20:00:00,50231,35960.36,26257.73,15303.43,8669.84,5600.8,15337.38,5319.55,4575.75,5090.94,2694.16,2942.58
2021-05-12 00:00:00,21:00:00,52598,37573.38,27394.08,16052.1,9151.82,5872.8,15962.23,5559.05,4819.44,5340.69,2811.88,3080.09
2021-05-12 00:00:00,22:00:00,54986,39244.7,28513.43,16793.67,9678.9,6062.4,16628.59,5822.44,5060.13,5597.56,2925.25,3210.73
2021-05-12 00:00:00,23:00:00,57563,41086.69,29753.67,17566.62,10242.71,6233.6,17436.95,6083.12,5321,5845.5,3039.84,3360.28
2021-05-12 00:00:00,23:59:00,60095,42903.72,31032.64,18355.08,10707.28,6484,18216.27,6332.37,5582.25,6083.63,3167.78,3521.42
2021-05-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13 00:00:00,01:00:00,2475,1741.45,1407.2,771.05,296.75,436.8,699.44,270.96,255.5,247.06,138.63,129.86
2021-05-13 00:00:00,02:00:00,5174,3699.52,2995.71,1543.81,634.48,840,1620.66,535.05,496.06,496,283.69,268.06
2021-05-13 00:00:00,03:00:00,7847,5642.56,4514.73,2317.43,1014.84,1189.6,2558.13,767,763.69,744,421.63,388.11
2021-05-13 00:00:00,04:00:00,10585,7638.58,6103.16,3141.02,1340.82,1605.6,3462.7,1034.86,1031.94,1043.44,566.41,499.23
2021-05-13 00:00:00,05:00:00,13303,9553.05,7606.65,3934.4,1761.95,1988,4317.22,1301.43,1278.94,1329.75,715.88,609.83
2021-05-13 00:00:00,06:00:00,16028,11465.31,9263.53,4628.18,2136.29,2426.4,5274.17,1562.96,1521.56,1578.25,854.84,673.53
2021-05-13 00:00:00,07:00:00,18616,13268.82,10694.72,5278.1,2643.18,2704,6169.73,1820.99,1763.56,1831.5,1003.81,679.23
2021-05-13 00:00:00,08:00:00,21146,15051.87,12164.36,5881.91,3099.73,2994.4,7062.08,2107.88,1991.81,2056.5,1148.69,684.91
2021-05-13 00:00:00,09:00:00,23571,16753.93,13557.16,6512.77,3501.07,3316,7863.61,2377.55,2224.44,2311.75,1287.41,689.17
2021-05-13 00:00:00,10:00:00,25911,18378.35,14780.49,7165.06,3965.45,3567.2,8563.47,2649.82,2450.88,2599.38,1422.91,691.89
2021-05-13 00:00:00,11:00:00,28113,19892.2,15747.46,7777.54,4588,3632.8,9211.98,2902.68,2675.88,2859.88,1549.09,692.69
2021-05-13 00:00:00,12:00:00,30366,21467.89,17119.65,8337.04,4909.31,3988.8,9958.33,3172.52,2868.88,3097.56,1675.94,694.66
2021-05-13 00:00:00,13:00:00,32549,22935.7,18538.04,8848.86,5162.1,4451.2,10640.95,3445.89,2989.88,3359.81,1803.47,695.7
2021-05-13 00:00:00,14:00:00,34929,24565.93,19937.54,9325.99,5665.47,4697.6,11530.91,3709.03,3080.69,3611.06,1935.19,699.05
2021-05-13 00:00:00,15:00:00,37253,26136.02,21306.5,9765.52,6180.98,4936,12404.7,3965.8,3102,3898.88,2063.16,701.48
2021-05-13 00:00:00,16:00:00,39567,27663.39,22861.99,10183,6522.01,5381.6,13249.45,4230.94,3122.81,4167.88,2188.25,704.06
2021-05-13 00:00:00,17:00:00,41860,29182.6,24162.88,10642.92,7054.2,5623.2,14050.02,4489.66,3143.19,4479.31,2313.25,707.17
2021-05-13 00:00:00,18:00:00,44042,30560.09,25345.45,11067.44,7629.11,5852.8,14745.33,4747.32,3152.69,4763.88,2442.53,708.34
2021-05-13 00:00:00,19:00:00,46125,31816.84,26655.21,11460.03,8009.76,6298.4,15360.17,4996.64,3152.69,5030.5,2568.5,708.34
2021-05-13 00:00:00,20:00:00,48311,33166.43,27808.84,11878.39,8623.77,6520.8,16054.61,5233.43,3160.88,5320.06,2687.84,709.61
2021-05-13 00:00:00,21:00:00,50419,34433.17,28920.81,12284.36,9213.83,6772,16666.8,5482.01,3160.88,5606.81,2807.06,709.61
2021-05-13 00:00:00,22:00:00,52520,35718.72,30235.77,12690.15,9594.08,7207.2,17294.34,5734.23,3160.88,5888.44,2931.22,709.61
2021-05-13 00:00:00,23:00:00,54634,37038.89,31415.82,13077.47,10140.71,7454.4,17977.36,5984.06,3164.31,6139.38,3063.47,710.31
2021-05-13 00:00:00,23:59:00,56715,38420.46,32599.9,13510.16,10604.94,7689.6,18674.78,6235.52,3170.44,6433.75,3194.63,711.34
2021-05-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14 00:00:00,01:00:00,2369,1659.78,1580.42,436.16,352.42,356.8,966.42,257.2,17.81,280.94,135,2.41
2021-05-14 00:00:00,02:00:00,4491,3039.68,2861.05,822.63,807.32,644,1713.83,503.22,20.75,534.38,264.69,2.81
2021-05-14 00:00:00,03:00:00,6514,4368.89,4096.08,1192.01,1225.91,919.2,2411.06,765.82,22.5,761.94,404.41,3.16
2021-05-14 00:00:00,04:00:00,8655,5788.56,5491.74,1597.62,1565.64,1300.8,3169.92,1021.02,23.31,1027.75,543.34,3.22
2021-05-14 00:00:00,05:00:00,10794,7215.15,6572.4,2019.55,2202.05,1376.8,3930.56,1265.04,28.88,1306.13,680.31,4.23
2021-05-14 00:00:00,06:00:00,12914,8621.13,8049.71,2409.02,2455.27,1837.6,4698.8,1513.31,28.88,1561.38,814.53,4.23
2021-05-14 00:00:00,07:00:00,15036,10016.35,9068.84,2785.11,3182.05,1837.6,5472.06,1759.18,28.88,1794.94,957.06,4.23
2021-05-14 00:00:00,08:00:00,17187,11464.95,10601.3,3158.85,3426.85,2295.2,6288.27,2017.83,32.69,2028.13,1093.34,4.69
2021-05-14 00:00:00,09:00:00,19368,12906.84,11666.63,3535.41,4165.96,2295.2,7115.73,2255.7,34.31,2265.56,1230.66,4.88
2021-05-14 00:00:00,10:00:00,21511,14368.97,13145.37,3899.6,4466.03,2676,7954.08,2515.29,34.31,2490.13,1370.28,4.88
2021-05-14 00:00:00,11:00:00,23519,15700,14275.39,4277.41,4966.2,2852.8,8658.42,2764.17,36.81,2714,1521.72,4.88
2021-05-14 00:00:00,12:00:00,25798,17247.23,15800.73,4661.7,5335.57,3215.2,9577.55,3007.98,48.38,2951.94,1654.63,6.75
2021-05-14 00:00:00,13:00:00,28054,18724.43,17203.19,5048.44,5802.37,3527.2,10437.48,3238.51,61.25,3188.13,1790.5,8.56
2021-05-14 00:00:00,14:00:00,30240,20120.75,18471.96,5422.39,6345.65,3773.6,11261.09,3437.27,67.75,3420.31,1924.63,9.7
2021-05-14 00:00:00,15:00:00,32388,21448.16,19773.17,5809.39,6805.44,4134.4,11938.08,3700.69,67.75,3677.38,2054.56,9.7
2021-05-14 00:00:00,16:00:00,34497,22799.36,20800.82,6230.54,7465.64,4232,12636.02,3932.8,70.94,3960.56,2189.06,9.98
2021-05-14 00:00:00,17:00:00,36632,24205.62,22182.12,6617.9,7831.98,4594.4,13410.91,4176.81,77.38,4201.44,2327.97,11.11
